edad,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,num_productos,genero_Masculino,genero_Otro,region_Norte,region_Sur,estado_civil_Divorciado,estado_civil_Soltero,uso_app_Bajo,uso_app_Medio,tipo_plan_Estandar,tipo_plan_Premium,canal_registro_Tienda,canal_registro_Web,dia_semana_registro_Jueves,dia_semana_registro_Lunes,dia_semana_registro_Martes,dia_semana_registro_Miercoles,dia_semana_registro_Sabado,dia_semana_registro_Viernes,abandono
63.0,906646.4514961252,476162.5572141515,725480.554567114,801.9260128535088,93.0,19.0,171.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
59.0,1175214.9437338456,441828.58432494313,872019.8116623512,530.5065960819508,80.0,8.0,156.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
51.0,1013083.6452713268,247320.40103066605,2587464.9424889823,676.0760733477753,31.0,13.0,36.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
42.0,582744.6558500509,417512.1784254438,2670460.9441982084,566.5965228505928,64.0,8.0,168.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
72.0,701560.1216860034,230399.5720307101,2103853.3873432875,669.6244944159853,19.0,19.0,306.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
32.0,782077.4351527295,333637.6794313389,1909763.2703025683,638.4264145723786,53.0,16.0,132.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
67.0,698975.69432234,472391.5556295536,1425868.2612619596,550.2733104705244,44.0,17.0,126.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
57.0,647308.1583077296,499771.3909129531,1980977.4428947507,584.796106734196,62.0,9.0,286.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33.0,642869.8485919925,254498.5185207165,982629.6009601152,492.1635283349757,107.0,4.0,224.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
66.0,661646.7723420182,340783.8686666189,946165.9080516424,672.5447763021814,32.0,14.0,192.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51.0,999860.8767059116,222152.77615911284,1163283.0843026617,778.308625014105,59.0,12.0,265.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
60.0,568362.7230262309,348260.1901952729,2056848.0753649324,601.0948935201426,4.0,15.0,345.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
23.0,871306.9518193639,134365.22506572696,1554742.557844229,499.6083320408482,102.0,10.0,171.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
40.0,773552.8300488152,794603.9705415652,943732.5486782454,715.326752478104,111.0,3.0,12.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
65.0,998030.2594011382,349801.882538748,1167799.4648029124,601.0948935201426,53.0,9.0,176.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.0,812359.1851621928,2208.1180428997613,3316956.273848758,571.9903443636637,90.0,14.0,310.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55.0,864049.6845445161,549216.8830138418,952758.2301306472,562.2862658163092,108.0,7.0,331.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
19.0,481016.4119246188,241912.19898911848,1097993.7753005512,643.1934753402512,8.0,2.0,191.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
47.0,523131.6419952639,328643.88912111765,2478675.7931111204,632.644621393585,76.0,9.0,349.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
48.0,800189.5159748878,328401.9961991741,2974858.44950818,635.3677832387095,34.0,12.0,280.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
69.0,654948.239864289,230475.17123854256,3087591.033094784,755.613003925401,74.0,16.0,82.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
63.0,685720.3082101102,520962.1488179683,1825820.1240855688,437.9110913813717,19.0,5.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40.0,673528.1325844304,394957.24808708817,2081790.1631817813,365.351769778732,95.0,19.0,359.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
71.0,593257.9337212259,398746.78581756074,2515407.026112108,585.170113428372,20.0,9.0,122.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
71.0,848947.2708781321,276548.73855417385,2778427.284590437,601.0948935201426,30.0,18.0,77.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27.0,825498.1993820877,463348.4023571761,3375663.121116409,621.8128507487684,17.0,2.0,158.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
54.0,984993.1308238604,327453.4066765004,1209980.3974311687,625.8594832780675,7.0,8.0,276.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
33.0,731576.7177994332,350897.03807970625,794159.4507265026,289.7861518994078,93.0,18.0,226.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
63.0,732328.8711255462,280654.5901558299,1795208.7637002734,540.1364807108691,41.0,19.0,346.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
65.0,1271705.3873260408,243254.3796369992,2159782.519178699,769.0456024420857,1.0,2.0,98.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
68.0,830451.987073409,685375.1208364405,2283955.488622811,471.35185545945217,58.0,8.0,318.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
49.0,804753.3494655648,37240.422224594746,1211340.7314826015,632.3672401625373,32.0,6.0,173.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
54.0,862624.9076724044,478347.2000345406,2319722.0937856943,687.0882254803455,81.0,6.0,171.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
47.0,1274551.0204849378,567184.7134988301,987900.78881683,601.0948935201426,1.0,2.0,201.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
24.0,711625.1825246667,294406.7810072383,3378151.082501621,571.7773517881379,58.0,9.0,309.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
77.0,1256302.9403984891,474849.8539431426,221585.9956620694,655.0277170458114,91.0,10.0,315.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36.0,917235.5232025264,127486.2009508753,2613774.201029216,654.6280371522541,56.0,14.0,75.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
43.0,1135701.5629244694,484038.73357709206,1081101.509511456,504.49639169518,22.0,5.0,283.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
60.0,560737.4365861914,287327.9600045323,1680577.282373879,491.82907492158336,99.0,6.0,91.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,894077.4127191824,658122.9173142918,2828724.9233696666,601.0948935201426,108.0,2.0,277.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54.0,518189.2859931619,172354.26090773425,181954.0432206085,535.8248663517534,24.0,4.0,274.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
67.0,622942.141927819,425428.5270181193,2358495.971644886,567.1390467667704,107.0,13.0,63.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
47.0,1011100.6326322872,234766.50193343576,1767785.5106595575,598.0770945435579,82.0,5.0,59.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52.0,574410.3635872591,398746.78581756074,2302777.0208750474,721.6346192702765,15.0,15.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25.0,940695.1588373904,164219.29944380204,2953345.10444823,662.3411147969301,107.0,10.0,124.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
68.0,851632.4038568215,405116.1711426217,3011118.2983560264,456.40477445774354,117.0,1.0,180.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
41.0,914065.397546512,634438.7359353555,1483150.500686213,714.1532261301559,87.0,17.0,334.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
26.0,550165.0950644041,237359.6124497116,2170731.4869082905,730.618688681069,13.0,15.0,225.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
63.0,1071468.2685825531,687311.8278457351,2579053.367213869,607.9090010367595,110.0,4.0,175.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
46.0,825147.6217031167,372535.0466463573,1741559.3325082574,646.488431554082,52.0,10.0,128.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
59.0,265683.52373201505,377486.5784464244,139351.34610875696,487.3342215578623,66.0,6.0,244.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
46.0,892553.691257438,345445.69606326334,3228857.5011038426,716.479305081421,89.0,17.0,121.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
79.0,896710.613698219,328860.37015919934,2136304.764378364,511.3087303478277,105.0,17.0,194.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
52.0,389415.8730276296,207732.2784047338,2948715.21071993,496.54868885648506,2.0,5.0,207.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
55.0,489582.9469864925,606789.844510413,4189810.963102152,688.3860036153095,67.0,12.0,61.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
27.0,1228895.2763943975,660120.4837304738,890907.1511442815,668.8127256361919,106.0,16.0,134.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
43.0,1102818.478190566,611135.7140803155,1815551.3186940935,582.6307905730797,44.0,2.0,319.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,543905.7639675132,492631.5967300749,3499497.574661982,728.5190587761371,7.0,3.0,309.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
28.0,831657.6124422066,192052.91305713763,3884214.169577864,607.8192180017417,65.0,5.0,107.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
55.0,639712.7671193761,303428.9923119363,2130993.698696639,686.3969065555011,40.0,5.0,96.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
56.0,343003.02337890724,91367.7119863698,2862908.048271114,513.5515476867962,47.0,10.0,58.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35.0,804753.3494655648,562371.7542810116,3628557.871955936,579.8751903330202,2.0,4.0,49.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,1441710.6545623024,362467.27730805526,522024.02990543726,701.6263953345833,57.0,1.0,119.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
32.0,794043.8527564425,172023.8561416733,1379430.1341600558,530.4548997810468,97.0,14.0,342.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
23.0,858365.1798672767,482791.210604484,1495557.5827048796,788.7950911851447,77.0,16.0,179.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
59.0,671761.1042727573,365476.4084580512,2718412.882240806,451.0251140733526,59.0,2.0,145.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
45.0,944054.6235549448,315634.89148300834,3175218.980916002,601.0948935201426,59.0,4.0,59.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70.0,924156.2387345256,619973.9274163395,3295662.8944654567,456.0505170361355,38.0,16.0,38.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
63.0,707224.7167392746,352319.0277779123,1798657.309170222,710.6305334597228,65.0,11.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
27.0,701498.8746726379,405753.4888142073,1540877.7343334283,549.5418813090408,33.0,8.0,324.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
69.0,1021060.6795963192,270821.2525592197,796527.5065486545,462.80771456808617,77.0,16.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
29.0,1104417.0219944052,220444.76414919324,2353281.3903484447,685.588405498989,88.0,18.0,339.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,406503.78644932335,396780.29156655725,3062363.1538537266,374.3000393015405,89.0,6.0,149.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
74.0,1151882.7959952117,467368.3563509668,1808684.1680401077,667.4592110237635,13.0,7.0,330.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
77.0,1007955.7581711308,297215.1360290463,2909633.109408359,720.4254269959079,103.0,8.0,194.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
77.0,1090816.159521159,236410.6672293557,-91804.73157051417,586.5387314294094,75.0,17.0,187.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
20.0,1124832.4120155317,294560.575643877,2024111.8861079868,534.4061279144454,51.0,6.0,247.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,804753.3494655648,398746.78581756074,2156879.593803287,504.1832539797515,61.0,5.0,161.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
45.0,1113702.1839864138,341458.7985079074,2567927.5860443707,568.9416196236273,111.0,5.0,246.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59.0,697054.4462444393,392673.972296389,542413.7511936766,533.8369405627452,66.0,6.0,62.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
48.0,711861.0229051134,371361.3503217913,2267761.311830891,561.905916807669,27.0,13.0,275.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
52.0,1034029.1843869268,437361.0779553475,2973908.2122940915,681.1654820723649,80.0,1.0,121.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60.0,850805.587756032,497940.265194662,1490107.783787909,557.4192218409112,99.0,17.0,250.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
45.0,453189.350729514,257601.63851584555,3198197.6935086306,461.6311663278922,30.0,19.0,168.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
24.0,3325430.725173372,420525.9727780742,1013693.1535015304,513.9123431016801,8.0,11.0,40.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
75.0,507718.0742385638,389747.3024096736,1073896.405604801,595.9194547612697,117.0,9.0,173.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
57.0,832203.9328369354,274640.5176250982,885325.3050058777,612.241294266526,108.0,3.0,358.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
78.0,876048.6631127377,528045.2388421418,1677893.12271772,607.6819678980406,101.0,13.0,341.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62.0,895476.4824432383,259312.1564084635,1976207.3076054368,593.021384889405,5.0,1.0,362.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51.0,775742.0064833935,386354.6422388107,1106492.8372487142,562.2848137481043,50.0,12.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
29.0,978733.0948391207,296184.3661414841,1534494.1257435489,553.5283547825759,46.0,2.0,339.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
29.0,1216101.9641408892,276646.69041993615,3258211.942837073,769.2360105657352,18.0,18.0,127.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
28.0,514698.6239090965,248760.503656769,1193546.3296171827,676.7254030140796,38.0,19.0,31.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
54.0,687271.4357811771,416524.7748174727,2945243.9612062187,784.5665106160129,111.0,2.0,307.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
34.0,937562.6057834828,431683.9582975968,552173.4973514415,576.0298654493444,71.0,18.0,135.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49.0,1131884.956148259,579646.1293901588,3005420.307644972,741.4478776270051,82.0,10.0,56.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
37.0,811951.8127759291,521668.8821047213,1862837.7019496397,604.356823981787,35.0,8.0,215.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
72.0,1069623.7066696167,526898.2289502843,1542035.4168066713,614.1556054484687,63.0,13.0,133.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
38.0,601523.3521599143,412235.3761797327,1959445.145468172,752.4410035058356,6.0,3.0,141.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
74.0,653573.5179333582,580822.8251715146,1105153.3237207325,767.7637518380561,60.0,14.0,238.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
74.0,1116209.3896952989,599652.5441562822,3515949.2559917467,552.5248289300181,58.0,5.0,279.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,1033032.5675399116,398746.78581756074,963084.604867926,470.2190105864365,56.0,19.0,149.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
27.0,392610.7067992677,126652.87538770492,805690.2042712348,671.956357427352,91.0,7.0,179.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61.0,1106901.0132851847,204613.65409046717,2729073.9458374167,608.6813081509564,101.0,1.0,310.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
19.0,1223441.9666557591,654784.6468967929,1529509.178979307,281.7801626685182,42.0,12.0,153.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
75.0,665863.4799984321,411300.0454551859,2141062.247800819,478.5864935472303,44.0,7.0,146.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,878044.1198680751,597012.7255761686,710673.1914625727,663.5718898275626,106.0,3.0,118.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
18.0,804753.3494655648,323189.37212521845,777639.3032625383,601.0948935201426,41.0,12.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
