id_cliente,fecha_registro,edad,genero,region,estado_civil,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,uso_app,tipo_plan,num_productos,tiene_tarjeta_credito,canal_registro,dia_semana_registro,hora_registro,codigo_postal,abandono
1512,2023-02-26,22,Masculino,Centro,Divorciado,954716.2947928325,184832.77575489573,3533290.6714098398,697.4151554138002,67,9,363,Bajo,Premium,1,1,Tienda,Miercoles,21,4572,1
1513,2022-08-07,50,Masculino,Sur,Soltero,522196.98945389333,448479.2580259694,1178750.3805747014,532.7252833601899,11,12,140,Medio,Estandar,2,0,App,Miercoles,22,6088,1
1514,2021-02-11,60,Masculino,Centro,Soltero,509598.703840015,617518.6706966315,2981985.246384946,458.4417051799712,17,8,188,Medio,Basico,4,0,Tienda,Jueves,21,2835,0
1515,2019-08-02,43,Femenino,Norte,Divorciado,824256.2300388672,371581.0587379642,2956520.8294784473,,21,10,77,Alto,Estandar,3,1,App,Viernes,1,7686,0
1516,2023-02-09,49,Masculino,Sur,Casado,981512.2049846109,570476.2258524366,2507680.3675472112,744.1605701228733,87,5,276,Alto,Estandar,1,0,Tienda,Lunes,22,8143,0
1517,2022-06-02,34,Masculino,Centro,Divorciado,1234920.2425748438,131326.38567319192,1274166.684558628,523.3488708601386,66,4,287,Alto,Basico,2,1,App,Sabado,8,4924,1
1518,2022-11-01,74,Femenino,Centro,Divorciado,1021854.8869037752,631897.7041476282,1128734.1378580844,543.7504132485188,3,17,155,Medio,Estandar,1,1,Tienda,Martes,15,6115,1
1519,2019-02-20,28,Otro,Sur,Divorciado,814611.4117198475,451168.2860468782,1981577.5570997172,631.7997088762165,118,18,159,Medio,Basico,4,1,App,Sabado,20,7137,0
1520,2020-11-15,33,Femenino,Sur,Soltero,437993.5576309457,241161.75879216852,2835152.999753196,599.7682153749446,113,8,193,Alto,Basico,3,0,Tienda,Domingo,2,8177,0
1521,2023-02-17,59,Otro,Centro,Casado,1138260.511258166,729468.9978868109,2014242.1057483372,451.2668663656433,84,5,22,Alto,Basico,1,0,Web,Lunes,5,2745,0
1522,2023-05-03,30,Femenino,Norte,Divorciado,645052.0288175854,539952.4995656998,1794521.6160962023,674.4247577545474,81,2,7,Bajo,Premium,2,1,App,Sabado,6,1794,0
1523,2019-11-04,60,Femenino,Norte,Divorciado,,303679.44415673544,3230243.7121366905,612.8422534029605,87,5,151,Alto,Estandar,4,0,Tienda,Miercoles,11,2429,1
1524,2018-09-18,66,Otro,Norte,Divorciado,681540.6473873095,464566.31636836927,2384231.701787255,509.6049099761241,28,9,301,Bajo,Basico,4,0,Web,Martes,7,4416,1
1525,2021-02-13,18,Otro,Centro,Divorciado,891920.8579084952,,1075215.5641069333,443.9936192481556,74,3,186,Medio,Basico,2,0,App,Domingo,14,5993,0
1526,2021-05-01,45,Otro,Norte,Divorciado,694004.6725978669,482823.1060225075,8842581.001229435,723.3292600814328,109,9,332,Alto,Estandar,4,0,Tienda,Sabado,8,7594,1
1527,2021-03-26,56,Otro,Sur,Soltero,811478.0967690183,465439.5841412041,1233358.4595729867,578.6358547480269,70,7,264,Medio,Premium,4,1,Web,Domingo,15,6510,0
1528,2022-02-27,78,Masculino,Centro,Soltero,464972.9712595508,241312.06685179705,2592730.0901283543,443.15828260281705,21,18,57,Alto,Estandar,5,1,App,Viernes,0,7201,1
1529,2020-03-01,27,Otro,Norte,Soltero,675975.9820885161,865875.194272903,1073320.45502902,463.2626727519696,112,16,94,Medio,Estandar,1,0,Tienda,Lunes,16,7920,0
1530,2021-01-25,26,Otro,Centro,Soltero,726153.2219797629,179100.41389245552,1918003.5309821893,487.5686292456153,72,13,286,Alto,Basico,5,1,Web,Lunes,8,8586,1
1531,2022-06-07,72,Femenino,Sur,Casado,819036.3269699333,143887.64982989736,1826810.0669040377,477.446643459042,95,5,28,Bajo,Premium,2,0,Tienda,Lunes,13,1960,0
1532,2022-07-25,39,Femenino,Norte,Soltero,644380.9782940855,193060.31455675565,432300.5389140707,680.520839662557,100,15,8,Medio,Premium,4,0,App,Domingo,3,1033,1
1533,2022-03-26,54,Femenino,Centro,Soltero,,443417.31015800673,958644.7884200508,792.3499973980643,56,3,304,Medio,Basico,4,0,Web,Sabado,6,3719,1
1534,2022-04-08,28,Femenino,Sur,Soltero,324649.23199705326,645533.0729913795,1583665.791989942,715.8072472763253,85,16,238,Bajo,Premium,2,0,Tienda,Sabado,4,8190,0
1535,2018-06-13,54,Otro,Centro,Divorciado,894639.8639958036,690667.9004117859,2123441.4468629765,754.6133903135477,25,4,230,Alto,Basico,2,1,Tienda,Jueves,17,9740,0
1536,2019-03-01,26,Masculino,Centro,Divorciado,861221.103497675,173936.9271057701,1476814.7590146912,446.37505053549955,112,7,131,Bajo,Estandar,4,0,App,Miercoles,5,9224,0
1537,2021-04-15,68,Femenino,Sur,Casado,,384527.1701701256,2495254.1378712244,579.1327236824925,108,7,343,Bajo,Basico,2,0,App,Domingo,15,1079,1
1538,2019-12-10,22,Masculino,Sur,Soltero,1113191.5282477282,293240.43828772876,1958884.4979581747,667.2921655396519,44,16,184,Medio,Premium,4,0,App,Martes,8,8864,0
1539,2021-09-06,61,Otro,Centro,Soltero,,622123.1773351132,1957304.7951568018,650.4938867815717,7,6,132,Alto,Premium,5,1,App,Viernes,1,2911,0
1540,2020-11-26,61,Otro,Sur,Soltero,7560935.762558206,501165.5994302352,2590855.5832170704,682.3194555426261,117,2,298,Medio,Premium,4,1,App,Miercoles,1,8643,0
1541,2019-09-28,39,Masculino,Sur,Casado,1092234.7983958873,304633.96472974203,2299057.6279127006,464.6025052508247,56,18,225,Alto,Estandar,3,0,Web,Martes,0,3069,0
1542,2022-04-03,64,Masculino,Centro,Soltero,,431941.45369522064,2498994.4106627554,670.1646994366644,10,13,212,Medio,Estandar,1,1,Web,Domingo,20,1972,1
1543,2020-07-25,26,Masculino,Norte,Casado,978062.2876099745,361004.12995873607,2094629.780309179,720.159746840401,49,1,229,Bajo,Estandar,2,0,App,Domingo,3,8062,1
1544,2018-12-11,68,Masculino,Centro,Divorciado,755796.0889631915,379428.46186322585,1792095.7112055211,583.2640136833406,47,4,178,Medio,Basico,1,1,App,Miercoles,5,4481,0
1545,2019-01-24,71,Femenino,Centro,Casado,634048.1227305607,372869.7290979472,2804153.9692963823,536.8641687032302,35,3,342,Bajo,Premium,4,1,Web,Martes,11,7123,1
1546,2023-04-08,33,Masculino,Sur,Soltero,792480.3567436673,392585.8193005768,2269576.890058896,857.883937125937,35,15,187,Alto,Premium,3,0,Web,Sabado,18,9058,0
1547,2018-01-17,76,Masculino,Norte,Divorciado,970226.8952905021,270003.5356788883,2280673.82012882,724.394086169119,85,15,291,Alto,Basico,1,0,App,Martes,18,6817,1
1548,2022-01-22,60,Otro,Norte,Divorciado,809310.5930261305,530781.6302268929,2069256.6238753605,800.282881582246,8,6,138,Alto,Basico,5,1,Web,Miercoles,15,6113,0
1549,2022-10-28,34,Femenino,Sur,Soltero,1241860.4688774024,355515.79809140624,2021842.7684892856,749.0596707460556,103,19,76,Medio,Premium,5,0,App,Lunes,8,1079,1
1550,2022-09-21,55,Masculino,Norte,Divorciado,683269.1288340851,313712.601946998,2522711.7305764277,652.7466132865776,75,6,243,Alto,Premium,3,1,Web,Lunes,13,9817,0
1551,2022-10-17,69,Femenino,Centro,Casado,999270.5500524868,579442.5185467348,1848724.4752515368,683.7689534592295,105,4,201,Medio,Premium,5,1,Tienda,Martes,9,2779,0
1552,2018-01-06,50,Masculino,Norte,Soltero,521719.3652042856,588839.0014025717,2294988.557153009,451.14691326470034,57,9,125,Bajo,Premium,5,0,App,Domingo,14,7431,0
1553,2023-02-05,69,Femenino,Norte,Casado,771734.7867571915,,3014884.93213883,505.9902469723913,8,11,33,Medio,Estandar,3,1,App,Sabado,0,7675,0
1554,2021-08-06,45,Masculino,Sur,Divorciado,335077.26386165095,597050.5626909212,1638037.9102092087,661.5419267137871,79,4,158,Medio,Premium,3,0,Tienda,Lunes,4,2252,0
1555,2020-09-04,50,Otro,Centro,Soltero,1286124.4515017539,540746.6435101868,2205929.408872026,627.2404782573916,10,1,262,Bajo,Estandar,4,1,App,Jueves,5,8148,1
1556,2018-10-29,38,Masculino,Centro,Casado,749189.4803953139,266789.68356395833,1168580.7650413774,515.6212006273984,58,18,44,Medio,Basico,1,0,App,Martes,12,4405,0
1557,2019-07-31,39,Otro,Norte,Casado,909488.5901160243,440275.12212017504,3044750.733352686,604.980533484289,65,2,77,Bajo,Premium,3,0,App,Jueves,13,4108,0
1558,2021-04-06,29,Femenino,Centro,Soltero,678115.6201435662,616342.7932206279,1560366.4575092534,633.6544915148268,23,15,195,Bajo,Estandar,3,1,Tienda,Miercoles,1,1097,0
1559,2022-03-30,55,Masculino,Centro,Divorciado,1067000.1486304142,338223.4339665557,2031779.75499248,637.6913215921551,119,5,340,Alto,Premium,2,1,App,Jueves,4,7590,1
1560,2019-01-31,23,Masculino,Centro,Casado,944138.9113230109,201223.3799275686,1645509.0983368517,656.2706572639576,86,14,187,Medio,Premium,4,0,App,Miercoles,22,8579,0
1561,2020-07-21,27,Otro,Norte,Casado,864110.6300973499,293340.43785807403,3555717.986367277,518.3699062088912,64,5,45,Alto,Basico,3,0,Web,Lunes,17,3135,1
1562,2022-06-14,27,Masculino,Norte,Casado,931144.1611953605,467356.16810360306,1715646.743747997,627.1214170852537,46,3,8,Medio,Basico,2,1,Tienda,Miercoles,17,6731,1
1563,2022-06-04,52,Otro,Sur,Divorciado,,468342.52075067384,1865763.3631379544,700.2841132619374,36,1,257,Medio,Basico,2,0,Web,Miercoles,16,7793,1
1564,2018-11-17,43,Masculino,Norte,Casado,593725.2596271855,308206.4008008442,1844291.3180212532,565.9233707512116,65,9,309,Alto,Premium,3,0,Tienda,Miercoles,9,7891,1
1565,2023-01-21,78,Femenino,Norte,Soltero,936564.3731825845,,1722069.1362075512,578.7067801072853,6,16,147,Bajo,Basico,2,1,App,Lunes,4,1210,0
1566,2022-01-19,25,Otro,Norte,Casado,751528.2081036967,362465.10659740586,2430830.437135371,511.9618809365723,49,14,119,Bajo,Estandar,2,1,App,Viernes,13,5581,1
1567,2019-09-12,35,Masculino,Sur,Casado,817553.3813264831,202148.075464657,809585.8445776887,558.7006734064659,11,7,353,Medio,Basico,1,0,Web,Miercoles,7,6244,0
1568,2020-04-06,30,Femenino,Sur,Casado,982213.1832425233,540136.6583850966,1352149.0677104231,611.0985977847365,78,13,224,Alto,Premium,2,0,App,Domingo,5,3844,0
1569,2019-07-25,40,Masculino,Centro,Casado,506312.68256661564,471453.3603496144,2430930.019258363,639.6238193068326,76,5,60,Medio,Estandar,1,0,Web,Domingo,5,5513,1
1570,2022-10-22,40,Otro,Centro,Casado,829425.983357719,474084.4150045499,1072661.8217915732,473.8414504925563,50,7,31,Alto,Estandar,5,1,App,Lunes,21,8664,0
1571,2022-04-25,49,Otro,Sur,Divorciado,953563.6914492863,344640.7839813255,1740371.728208108,679.6953252621452,55,10,84,Medio,Premium,4,0,App,Lunes,14,1412,0
1572,2020-03-10,22,Femenino,Centro,Soltero,801098.0605596292,313922.42624338553,2404532.073652272,,104,17,6,Alto,Estandar,2,1,App,Lunes,8,8393,0
1573,2021-10-02,72,Masculino,Norte,Casado,590411.0794230822,415663.3499907907,2750136.9547199896,533.7788251348995,93,4,331,Medio,Basico,4,1,Web,Domingo,16,3816,0
1574,2023-03-31,54,Otro,Sur,Divorciado,558514.0172787864,505197.90788063797,1535048.5367884724,616.3496064373786,112,1,233,Bajo,Premium,2,1,Tienda,Sabado,15,7947,1
1575,2023-06-15,69,Otro,Centro,Casado,836462.7646872286,609580.0361019035,2411843.787404465,551.518040285806,9,17,244,Alto,Premium,1,0,Web,Martes,2,8513,0
1576,2023-06-13,58,Femenino,Centro,Soltero,1181399.5598390747,649967.6418150029,1832244.7457987866,764.0934803034306,70,3,184,Medio,Estandar,5,1,Tienda,Lunes,6,8691,0
1577,2018-06-16,70,Otro,Centro,Divorciado,772013.900157754,309503.92006664566,1282478.8662810596,817.3380321451594,38,8,246,Bajo,Estandar,1,0,App,Martes,10,7615,0
1578,2019-04-22,54,Femenino,Sur,Divorciado,553334.6472195612,501337.2707458239,3181175.6940461593,565.8231070047584,55,16,67,Medio,Estandar,5,0,App,Jueves,20,3961,0
1579,2018-01-09,32,Masculino,Centro,Divorciado,875863.8192143759,,1593474.5467450446,512.2179062305606,46,18,346,Medio,Estandar,2,1,Web,Martes,11,3819,0
1580,2021-10-25,46,Otro,Sur,Soltero,951226.0112307826,507859.40296433255,1022138.938610701,572.3932840563178,12,2,16,Alto,Premium,4,0,Tienda,Sabado,23,6301,1
1581,2022-03-04,21,Masculino,Sur,Soltero,,359974.87594059645,1641688.8682901943,585.6430224534532,61,9,19,Medio,Premium,4,0,Tienda,Martes,21,9730,0
1582,2018-05-28,22,Otro,Centro,Casado,679232.669937883,560807.8784001283,2052111.8985656188,599.5875268225326,79,3,76,Medio,Estandar,1,1,Web,Martes,3,7580,0
1583,2021-01-27,54,Femenino,Sur,Divorciado,992924.0048304929,76786.1352491909,1967585.4942957386,485.0602263649247,100,18,305,Medio,Basico,5,1,Web,Lunes,7,2602,1
1584,2021-12-23,28,Otro,Sur,Divorciado,882670.4409265926,390088.47000457137,2243375.845439196,501.44962606276624,29,16,321,Bajo,Premium,5,0,Tienda,Jueves,14,6861,0
1585,2019-01-02,56,Masculino,Sur,Casado,636589.464114011,434890.4160085627,2797128.808469467,634.1536546005817,68,19,118,Alto,Basico,2,1,Tienda,Martes,0,6665,1
1586,2020-06-26,69,Otro,Sur,Casado,567365.083303954,619016.4502982538,2279937.4815842267,767.1255054918979,22,8,30,Medio,Basico,2,1,Tienda,Viernes,13,2425,0
1587,2021-05-07,25,Femenino,Sur,Casado,629464.4568841395,558498.6945244329,1700772.837627457,764.1768276124083,49,6,92,Medio,Basico,3,0,App,Jueves,18,7416,0
1588,2022-12-14,51,Otro,Norte,Divorciado,927510.0791448363,421897.48714880244,2284655.578369857,543.8159608050953,16,12,216,Bajo,Premium,4,1,App,Lunes,14,8191,0
1589,2020-01-16,32,Masculino,Sur,Divorciado,1221807.7144806874,452961.8906894752,1959729.0785299076,560.2944986518071,28,9,223,Alto,Premium,5,0,App,Miercoles,9,1149,0
1590,2019-10-29,75,Masculino,Sur,Casado,664706.5427635822,404583.42223700567,728683.0992883502,682.925337453697,54,15,342,Alto,Premium,2,0,App,Sabado,2,4725,0
1591,2018-03-13,47,Femenino,Norte,Casado,,400460.9915548684,1572084.1824699894,607.8145437154367,61,14,70,Medio,Premium,1,1,Web,Martes,15,5202,0
1592,2020-03-17,27,Masculino,Sur,Divorciado,288697.65433053434,293909.15724989,3587285.1984836925,599.2780762635463,9,9,178,Bajo,Estandar,4,1,App,Martes,20,4943,0
1593,2021-08-18,34,Masculino,Sur,Soltero,459602.54139462294,325333.8805023618,690151.6046411376,521.2254373885859,116,5,280,Medio,Estandar,4,1,Tienda,Viernes,20,2177,0
1594,2018-01-09,47,Femenino,Norte,Casado,1102240.7917821156,579740.8699804186,1742175.7150479236,525.6714882660164,72,6,168,Bajo,Premium,4,0,App,Jueves,22,9735,0
1595,2019-03-08,56,Masculino,Sur,Casado,628140.2735059849,417540.2051437294,300509.22115673404,939.0915317364274,95,12,23,Medio,Premium,2,0,Tienda,Viernes,1,8452,0
1596,2018-04-21,47,Masculino,Centro,Soltero,746603.4549877964,215649.24974472204,1527680.1156950665,590.4652906969035,2,19,338,Medio,Premium,5,1,Web,Viernes,6,2382,0
1597,2022-12-04,60,Femenino,Norte,Soltero,1145593.4263749982,419285.97610599885,1295025.0321562658,621.9354605240833,82,8,212,Alto,Estandar,1,1,App,Viernes,3,8799,0
1598,2018-02-04,40,Masculino,Sur,Casado,1289705.9781466513,231480.50936878409,1892042.9018830187,709.5254362655729,72,15,36,Bajo,Premium,4,1,App,Martes,18,9767,0
1599,2022-03-28,49,Masculino,Sur,Soltero,868019.3705097677,299202.100947617,1559379.4282060377,519.5830983437702,93,9,362,Medio,Basico,2,0,Tienda,Domingo,7,9849,1
1600,2019-04-20,47,Masculino,Sur,Soltero,584725.920455086,255240.1676498192,1268043.7623855073,,95,18,209,Alto,Estandar,5,1,Web,Domingo,20,2903,0
1601,2019-12-05,22,Femenino,Norte,Soltero,818903.1313452134,410081.4190255163,1615098.683623817,628.5544381519362,73,9,10,Bajo,Basico,4,0,Tienda,Domingo,4,6881,0
1602,2020-02-18,70,Otro,Norte,Divorciado,873790.3816988943,425918.8765419609,2591256.1884954534,541.3830309602951,116,18,106,Medio,Premium,1,1,Tienda,Martes,14,5420,1
1603,2023-05-02,43,Otro,Sur,Soltero,869057.2426993091,258217.66256088557,950616.7682410756,642.4552733904947,95,9,278,Medio,Basico,2,0,App,Sabado,18,9137,0
1604,2021-09-08,38,Femenino,Norte,Casado,986070.0889637526,629203.218747789,2422175.22698422,645.6746934632932,21,18,347,Bajo,Basico,1,1,App,Lunes,21,8600,1
1605,2018-11-22,75,Otro,Norte,Divorciado,663277.3963526674,253937.47517260557,842660.0495169223,710.5538849187792,9,7,15,Medio,Premium,3,1,Web,Domingo,21,2194,0
1606,2019-02-15,61,Femenino,Norte,Soltero,825556.5891744602,397907.320125615,2296812.9425841114,740.0948318746122,83,5,205,Medio,Premium,2,0,App,Jueves,20,9766,0
1607,2021-01-10,68,Femenino,Norte,Casado,817202.2252918419,566820.8259527299,616587.1228825345,578.545704793159,87,6,338,Bajo,Basico,5,1,App,Miercoles,19,8588,1
1608,2020-02-04,37,Otro,Norte,Divorciado,690653.7665291621,456545.90323444153,-288117.9882558086,672.7211643922201,19,19,115,Medio,Premium,2,1,Web,Lunes,15,7936,0
1609,2020-02-04,64,Otro,Sur,Casado,619276.8980863736,476855.5060495015,2267186.447292415,732.330954126506,27,14,79,Alto,Premium,1,0,Tienda,Viernes,21,6191,1
1610,2020-07-20,41,Otro,Sur,Soltero,720240.4717264887,285958.868462596,2204761.586995151,490.45668472151505,19,14,350,Alto,Estandar,3,0,App,Sabado,16,2622,1
1611,2022-06-24,63,Otro,Norte,Casado,568359.5158028085,536383.7544697333,1376094.9376312103,593.1308221625873,19,8,352,Alto,Premium,3,1,Tienda,Miercoles,14,1114,0
1612,2019-08-29,56,Otro,Norte,Casado,1386877.581203523,,1590548.0043425036,594.7825473570347,52,18,15,Bajo,Estandar,5,0,App,Domingo,11,7736,0
1613,2021-12-18,71,Otro,Centro,Soltero,1020505.2095445356,623715.4382940384,2283412.378668543,,118,10,304,Alto,Estandar,4,1,Web,Domingo,16,3488,0
1614,2021-04-19,21,Masculino,Centro,Casado,805903.6747167273,376889.1682735543,1449075.9270992256,,62,17,174,Bajo,Basico,4,0,Tienda,Sabado,8,5138,1
1615,2023-03-08,35,Masculino,Centro,Divorciado,630755.4303239918,312773.59955160273,1622525.4611796825,700.1385299450812,82,9,64,Alto,Basico,5,0,Tienda,Martes,14,6528,0
1616,2021-08-04,52,Masculino,Norte,Divorciado,1485320.3674203986,489165.3852839822,1480492.942273079,611.1449265591357,66,9,137,Medio,Basico,4,0,App,Lunes,7,3044,1
1617,2020-08-15,39,Otro,Norte,Divorciado,954731.3987619809,266674.8338793061,1546579.8379747618,751.2594646050859,44,17,302,Medio,Basico,5,0,App,Sabado,2,1235,0
1618,2022-02-10,78,Otro,Centro,Divorciado,793512.2210910787,333832.133454375,516340.6032871173,712.3119653766306,5,12,226,Bajo,Premium,2,1,Tienda,Jueves,14,8002,0
1619,2019-12-20,67,Femenino,Sur,Soltero,1263784.3798223515,293467.3776162199,1126900.1854160258,528.4850013212102,58,11,185,Medio,Premium,5,0,App,Domingo,21,6543,0
1620,2018-01-18,19,Otro,Sur,Soltero,934219.4546602755,558054.8573661007,977655.8507203062,779.7610919512009,63,5,51,Medio,Premium,2,0,Tienda,Lunes,19,7312,0
1621,2018-05-09,61,Masculino,Norte,Divorciado,608209.2143481164,285765.5906294997,3207299.668800651,486.1806987780522,10,4,108,Medio,Premium,4,1,Web,Domingo,0,5274,0
1622,2021-04-24,76,Masculino,Norte,Soltero,1086097.797596516,453474.8356616931,1509322.9441332954,660.409606298765,74,3,139,Bajo,Estandar,1,1,Tienda,Jueves,0,7244,1
1623,2023-03-17,68,Masculino,Sur,Divorciado,642209.9210749406,542871.4938418085,1381498.5088553056,557.5434320052422,82,12,342,Bajo,Estandar,1,0,Web,Jueves,2,2681,1
1624,2021-07-14,36,Femenino,Centro,Casado,805309.9153655712,545449.6405848791,1168984.6558575933,638.8863724428071,89,13,215,Bajo,Premium,4,1,Tienda,Miercoles,6,2704,1
1625,2019-06-06,49,Femenino,Centro,Divorciado,859555.8436001969,414485.8307221177,1477075.8343979814,,28,9,352,Medio,Basico,4,1,Tienda,Domingo,16,1249,1
1626,2018-08-21,65,Otro,Centro,Divorciado,729836.9782219076,622550.9053172037,1278337.8835885283,619.5546620842313,7,9,128,Medio,Premium,5,0,App,Domingo,3,5005,0
1627,2021-10-26,18,Masculino,Sur,Divorciado,1062000.1783171818,692112.4496759725,1865442.4197653746,662.8550744864831,116,4,319,Bajo,Premium,3,0,Web,Domingo,17,2925,0
1628,2020-01-12,53,Masculino,Centro,Casado,1119046.8878002013,427966.1210191363,2516864.6163904117,,13,1,241,Bajo,Estandar,4,0,Web,Viernes,21,1350,0
1629,2018-07-01,37,Femenino,Sur,Soltero,895725.8901579755,383179.9919097899,2300093.038320684,580.4762705025321,79,14,153,Bajo,Estandar,3,0,Tienda,Domingo,11,5858,0
1630,2020-04-26,30,Otro,Sur,Divorciado,986943.1634967793,456973.2047213479,1405887.980215543,655.5128634000166,47,18,51,Alto,Basico,3,1,App,Viernes,10,2776,0
1631,2019-08-17,78,Masculino,Sur,Divorciado,309746.4550668021,485779.6539118371,2111314.176941061,541.6577381283319,64,9,234,Alto,Estandar,1,0,Web,Lunes,14,5355,0
1632,2022-08-14,75,Otro,Centro,Soltero,716500.588903468,167317.51921398946,2655197.590050987,618.0215128830268,44,13,214,Medio,Premium,4,1,Tienda,Sabado,2,3563,0
1633,2019-09-20,49,Femenino,Centro,Casado,697479.4413091568,478601.1802034035,1293712.0236424524,788.0289089187991,80,10,324,Alto,Premium,2,0,Web,Miercoles,18,3754,0
1634,2020-04-07,41,Otro,Norte,Divorciado,706684.2536395682,,2466730.019494692,590.3539665173988,27,5,187,Medio,Estandar,3,0,Web,Lunes,5,9897,0
1635,2021-01-22,44,Masculino,Norte,Casado,712552.5788847504,365394.2763901807,558882.0871696128,580.9897032259462,67,13,64,Medio,Premium,2,0,App,Viernes,10,3829,0
1636,2022-05-11,60,Otro,Centro,Divorciado,1296425.7533412587,461123.2919543059,1931104.7329527945,595.6849394915789,93,4,194,Alto,Premium,5,0,App,Lunes,8,8619,1
1637,2023-01-12,24,Masculino,Centro,Soltero,509925.55925508676,396963.4027921003,1574431.9630785258,600.6895174995102,21,12,129,Medio,Premium,5,0,Web,Jueves,21,6728,0
1638,2020-09-30,56,Masculino,Centro,Soltero,866805.4444065086,140265.1386497117,3065432.746191631,345.0421271875382,20,5,271,Bajo,Basico,3,0,App,Martes,17,7858,0
1639,2023-03-16,33,Masculino,Norte,Casado,624043.3384746984,338076.7818866518,2276336.174314596,575.1356588329797,7,14,32,Bajo,Estandar,2,1,Tienda,Jueves,21,5582,0
1640,2023-04-18,30,Masculino,Norte,Soltero,757829.6173505747,548878.3432126804,1991693.162556326,771.0891779293373,12,8,271,Alto,Premium,3,0,Tienda,Viernes,8,1633,0
